year,age,sex,strata,DU-->FSFV,DU-->FSCV,CS-->FSCV,CS-->FSFV,DU-->CS,CS-->DU
0,92,female,non-maori,0,0,0,0,0,0
1,92,female,non-maori,0,0,0,0,0,0
2,92,female,non-maori,0.138,0.012717467,0.154,0.138,0.012717467,0.154
3,92,female,non-maori,0.138,0.019217543,0.154,0.138,0.019217543,0.154
4,92,female,non-maori,0.138,0.025781239,0.154,0.138,0.025781239,0.154
5,92,female,non-maori,0.138,0.032415183,0.154,0.138,0.032415183,0.154
6,92,female,non-maori,0.138,0.039117096,0.154,0.138,0.039117096,0.154
7,92,female,non-maori,0.155,0.045877137,0.109,0.155,0.045877137,0.109
8,92,female,non-maori,0.155,0.052680389,0.109,0.155,0.052680389,0.109
9,92,female,non-maori,0.155,0.059509849,0.109,0.155,0.059509849,0.109
10,92,female,non-maori,0.155,0.06634925,0.109,0.155,0.06634925,0.109
11,92,female,non-maori,0.155,0.073185189,0.109,0.155,0.073185189,0.109
12,92,female,non-maori,0.155,0.080008263,0.109,0.155,0.080008263,0.109
13,92,female,non-maori,0.155,0.086813246,0.109,0.155,0.086813246,0.109
14,92,female,non-maori,0.155,0.093598524,0.109,0.155,0.093598524,0.109
15,92,female,non-maori,0.155,0.100365119,0.109,0.155,0.100365119,0.109
16,92,female,non-maori,0.155,0.107115628,0.109,0.155,0.107115628,0.109
17,92,female,non-maori,0.155,0.1138533,0.109,0.155,0.1138533,0.109
18,92,female,non-maori,0,0,0,0,0,0
19,92,female,non-maori,0,0,0,0,0,0
20,92,female,non-maori,0,0,0,0,0,0
0,92,female,maori,0,0,0,0,0,0
1,92,female,maori,0.138,0.017629879,0.154,0.138,0.017629879,0.154
2,92,female,maori,0.138,0.023895368,0.154,0.138,0.023895368,0.154
3,92,female,maori,0.138,0.030201946,0.154,0.138,0.030201946,0.154
4,92,female,maori,0.138,0.03655522,0.154,0.138,0.03655522,0.154
5,92,female,maori,0.138,0.042955023,0.154,0.138,0.042955023,0.154
6,92,female,maori,0.155,0.049395977,0.109,0.155,0.049395977,0.109
7,92,female,maori,0.155,0.055868873,0.109,0.155,0.055868873,0.109
8,92,female,maori,0.155,0.062362502,0.109,0.155,0.062362502,0.109
9,92,female,maori,0.155,0.068865548,0.109,0.155,0.068865548,0.109
10,92,female,maori,0.155,0.075368134,0.109,0.155,0.075368134,0.109
11,92,female,maori,0.155,0.081862821,0.109,0.155,0.081862821,0.109
12,92,female,maori,0.155,0.088344971,0.109,0.155,0.088344971,0.109
13,92,female,maori,0.155,0.094812569,0.109,0.155,0.094812569,0.109
14,92,female,maori,0.155,0.101265687,0.109,0.155,0.101265687,0.109
15,92,female,maori,0.155,0.107705798,0.109,0.155,0.107705798,0.109
16,92,female,maori,0.155,0.114135105,0.109,0.155,0.114135105,0.109
17,92,female,maori,0.155,0.101265687,0.109,0.155,0.101265687,0.109
18,92,female,maori,0.155,0.101265687,0.109,0.155,0.101265687,0.109
19,92,female,maori,0.155,0.107705798,0.109,0.155,0.107705798,0.109
20,92,female,maori,0.155,0.114135105,0.109,0.155,0.114135105,0.109
0,97,male,non-maori,0,0,0,0,0,0
1,97,male,non-maori,0,0,0,0,0,0
2,97,male,non-maori,0,0,0,0,0,0
3,97,male,non-maori,0,0,0,0,0,0
4,97,male,non-maori,0.138,0.012657206,0.154,0.138,0.012657206,0.154
5,97,male,non-maori,0.138,0.014664973,0.154,0.138,0.014664973,0.154
6,97,male,non-maori,0.138,0.016692285,0.154,0.138,0.016692285,0.154
7,97,male,non-maori,0.138,0.018738991,0.154,0.138,0.018738991,0.154
8,97,male,non-maori,0.138,0.020804204,0.154,0.138,0.020804204,0.154
9,97,male,non-maori,0.155,0.022886391,0.109,0.155,0.022886391,0.109
10,97,male,non-maori,0.155,0.024983493,0.109,0.155,0.024983493,0.109
11,97,male,non-maori,0.155,0.027093071,0.109,0.155,0.027093071,0.109
12,97,male,non-maori,0.155,0.02921246,0.109,0.155,0.02921246,0.109
13,97,male,non-maori,0.155,0.031338923,0.109,0.155,0.031338923,0.109
14,97,male,non-maori,0.155,0.033469791,0.109,0.155,0.033469791,0.109
15,97,male,non-maori,0.155,0.035602594,0.109,0.155,0.035602594,0.109
16,97,male,non-maori,0.155,0.037735146,0.109,0.155,0.037735146,0.109
17,97,male,non-maori,0.155,0.039865618,0.109,0.155,0.039865618,0.109
18,97,male,non-maori,0.155,0.041992565,0.109,0.155,0.041992565,0.109
19,97,male,non-maori,0.155,0.044114936,0.109,0.155,0.044114936,0.109
20,97,male,non-maori,0.155,0.044114936,0.109,0.155,0.044114936,0.109
0,97,male,maori,0,0,0,0,0,0
1,97,male,maori,0,0,0,0,0,0
2,97,male,maori,0,0,0,0,0,0
3,97,male,maori,0.138,0.019707788,0.154,0.138,0.019707788,0.154
4,97,male,maori,0.138,0.020902962,0.154,0.138,0.020902962,0.154
5,97,male,maori,0.138,0.02210758,0.154,0.138,0.02210758,0.154
6,97,male,maori,0.138,0.023321433,0.154,0.138,0.023321433,0.154
7,97,male,maori,0.138,0.024544032,0.154,0.138,0.024544032,0.154
8,97,male,maori,0.155,0.025774635,0.109,0.155,0.025774635,0.109
9,97,male,maori,0.155,0.027012286,0.109,0.155,0.027012286,0.109
10,97,male,maori,0.155,0.028255864,0.109,0.155,0.028255864,0.109
11,97,male,maori,0.155,0.029504135,0.109,0.155,0.029504135,0.109
12,97,male,maori,0.155,0.030755815,0.109,0.155,0.030755815,0.109
13,97,male,maori,0.155,0.03200962,0.109,0.155,0.03200962,0.109
14,97,male,maori,0.155,0.033264318,0.109,0.155,0.033264318,0.109
15,97,male,maori,0.155,0.034518776,0.109,0.155,0.034518776,0.109
16,97,male,maori,0.155,0.035771992,0.109,0.155,0.035771992,0.109
17,97,male,maori,0.155,0.037023125,0.109,0.155,0.037023125,0.109
18,97,male,maori,0.155,0.038271502,0.109,0.155,0.038271502,0.109
19,97,male,maori,0,0,0,0,0,0
20,97,male,maori,0,0,0,0,0,0
0,97,female,non-maori,0,0,0,0,0,0
1,97,female,non-maori,0,0,0,0,0,0
2,97,female,non-maori,0.138,0.012717467,0.154,0.138,0.012717467,0.154
3,97,female,non-maori,0.138,0.019217543,0.154,0.138,0.019217543,0.154
4,97,female,non-maori,0.138,0.025781239,0.154,0.138,0.025781239,0.154
5,97,female,non-maori,0.138,0.032415183,0.154,0.138,0.032415183,0.154
6,97,female,non-maori,0.138,0.039117096,0.154,0.138,0.039117096,0.154
7,97,female,non-maori,0.155,0.045877137,0.109,0.155,0.045877137,0.109
8,97,female,non-maori,0.155,0.052680389,0.109,0.155,0.052680389,0.109
9,97,female,non-maori,0.155,0.059509849,0.109,0.155,0.059509849,0.109
10,97,female,non-maori,0.155,0.06634925,0.109,0.155,0.06634925,0.109
11,97,female,non-maori,0.155,0.073185189,0.109,0.155,0.073185189,0.109
12,97,female,non-maori,0.155,0.080008263,0.109,0.155,0.080008263,0.109
13,97,female,non-maori,0.155,0.086813246,0.109,0.155,0.086813246,0.109
14,97,female,non-maori,0.155,0.093598524,0.109,0.155,0.093598524,0.109
15,97,female,non-maori,0.155,0.100365119,0.109,0.155,0.100365119,0.109
16,97,female,non-maori,0.155,0.107115628,0.109,0.155,0.107115628,0.109
17,97,female,non-maori,0.155,0.1138533,0.109,0.155,0.1138533,0.109
18,97,female,non-maori,0,0,0,0,0,0
19,97,female,non-maori,0,0,0,0,0,0
20,97,female,non-maori,0,0,0,0,0,0
0,97,female,maori,0,0,0,0,0,0
1,97,female,maori,0.138,0.017629879,0.154,0.138,0.017629879,0.154
2,97,female,maori,0.138,0.023895368,0.154,0.138,0.023895368,0.154
3,97,female,maori,0.138,0.030201946,0.154,0.138,0.030201946,0.154
4,97,female,maori,0.138,0.03655522,0.154,0.138,0.03655522,0.154
5,97,female,maori,0.138,0.042955023,0.154,0.138,0.042955023,0.154
6,97,female,maori,0.155,0.049395977,0.109,0.155,0.049395977,0.109
7,97,female,maori,0.155,0.055868873,0.109,0.155,0.055868873,0.109
8,97,female,maori,0.155,0.062362502,0.109,0.155,0.062362502,0.109
9,97,female,maori,0.155,0.068865548,0.109,0.155,0.068865548,0.109
10,97,female,maori,0.155,0.075368134,0.109,0.155,0.075368134,0.109
11,97,female,maori,0.155,0.081862821,0.109,0.155,0.081862821,0.109
12,97,female,maori,0.155,0.088344971,0.109,0.155,0.088344971,0.109
13,97,female,maori,0.155,0.094812569,0.109,0.155,0.094812569,0.109
14,97,female,maori,0.155,0.101265687,0.109,0.155,0.101265687,0.109
15,97,female,maori,0.155,0.107705798,0.109,0.155,0.107705798,0.109
16,97,female,maori,0.155,0.114135105,0.109,0.155,0.114135105,0.109
17,97,female,maori,0.155,0.101265687,0.109,0.155,0.101265687,0.109
18,97,female,maori,0.155,0.101265687,0.109,0.155,0.101265687,0.109
19,97,female,maori,0.155,0.107705798,0.109,0.155,0.107705798,0.109
20,97,female,maori,0.155,0.114135105,0.109,0.155,0.114135105,0.109
0,102,male,non-maori,0,0,0,0,0,0
1,102,male,non-maori,0,0,0,0,0,0
2,102,male,non-maori,0,0,0,0,0,0
3,102,male,non-maori,0,0,0,0,0,0
4,102,male,non-maori,0.138,0.012657206,0.154,0.138,0.012657206,0.154
5,102,male,non-maori,0.138,0.014664973,0.154,0.138,0.014664973,0.154
6,102,male,non-maori,0.138,0.016692285,0.154,0.138,0.016692285,0.154
7,102,male,non-maori,0.138,0.018738991,0.154,0.138,0.018738991,0.154
8,102,male,non-maori,0.138,0.020804204,0.154,0.138,0.020804204,0.154
9,102,male,non-maori,0.155,0.022886391,0.109,0.155,0.022886391,0.109
10,102,male,non-maori,0.155,0.024983493,0.109,0.155,0.024983493,0.109
11,102,male,non-maori,0.155,0.027093071,0.109,0.155,0.027093071,0.109
12,102,male,non-maori,0.155,0.02921246,0.109,0.155,0.02921246,0.109
13,102,male,non-maori,0.155,0.031338923,0.109,0.155,0.031338923,0.109
14,102,male,non-maori,0.155,0.033469791,0.109,0.155,0.033469791,0.109
15,102,male,non-maori,0.155,0.035602594,0.109,0.155,0.035602594,0.109
16,102,male,non-maori,0.155,0.037735146,0.109,0.155,0.037735146,0.109
17,102,male,non-maori,0.155,0.039865618,0.109,0.155,0.039865618,0.109
18,102,male,non-maori,0.155,0.041992565,0.109,0.155,0.041992565,0.109
19,102,male,non-maori,0.155,0.044114936,0.109,0.155,0.044114936,0.109
20,102,male,non-maori,0.155,0.044114936,0.109,0.155,0.044114936,0.109
0,102,male,maori,0,0,0,0,0,0
1,102,male,maori,0,0,0,0,0,0
2,102,male,maori,0,0,0,0,0,0
3,102,male,maori,0.138,0.019707788,0.154,0.138,0.019707788,0.154
4,102,male,maori,0.138,0.020902962,0.154,0.138,0.020902962,0.154
5,102,male,maori,0.138,0.02210758,0.154,0.138,0.02210758,0.154
6,102,male,maori,0.138,0.023321433,0.154,0.138,0.023321433,0.154
7,102,male,maori,0.138,0.024544032,0.154,0.138,0.024544032,0.154
8,102,male,maori,0.155,0.025774635,0.109,0.155,0.025774635,0.109
9,102,male,maori,0.155,0.027012286,0.109,0.155,0.027012286,0.109
10,102,male,maori,0.155,0.028255864,0.109,0.155,0.028255864,0.109
11,102,male,maori,0.155,0.029504135,0.109,0.155,0.029504135,0.109
12,102,male,maori,0.155,0.030755815,0.109,0.155,0.030755815,0.109
13,102,male,maori,0.155,0.03200962,0.109,0.155,0.03200962,0.109
14,102,male,maori,0.155,0.033264318,0.109,0.155,0.033264318,0.109
15,102,male,maori,0.155,0.034518776,0.109,0.155,0.034518776,0.109
16,102,male,maori,0.155,0.035771992,0.109,0.155,0.035771992,0.109
17,102,male,maori,0.155,0.037023125,0.109,0.155,0.037023125,0.109
18,102,male,maori,0.155,0.038271502,0.109,0.155,0.038271502,0.109
19,102,male,maori,0,0,0,0,0,0
20,102,male,maori,0,0,0,0,0,0
0,102,female,non-maori,0,0,0,0,0,0
1,102,female,non-maori,0,0,0,0,0,0
2,102,female,non-maori,0.138,0.012717467,0.154,0.138,0.012717467,0.154
3,102,female,non-maori,0.138,0.019217543,0.154,0.138,0.019217543,0.154
4,102,female,non-maori,0.138,0.025781239,0.154,0.138,0.025781239,0.154
5,102,female,non-maori,0.138,0.032415183,0.154,0.138,0.032415183,0.154
6,102,female,non-maori,0.138,0.039117096,0.154,0.138,0.039117096,0.154
7,102,female,non-maori,0.155,0.045877137,0.109,0.155,0.045877137,0.109
8,102,female,non-maori,0.155,0.052680389,0.109,0.155,0.052680389,0.109
9,102,female,non-maori,0.155,0.059509849,0.109,0.155,0.059509849,0.109
10,102,female,non-maori,0.155,0.06634925,0.109,0.155,0.06634925,0.109
11,102,female,non-maori,0.155,0.073185189,0.109,0.155,0.073185189,0.109
12,102,female,non-maori,0.155,0.080008263,0.109,0.155,0.080008263,0.109
13,102,female,non-maori,0.155,0.086813246,0.109,0.155,0.086813246,0.109
14,102,female,non-maori,0.155,0.093598524,0.109,0.155,0.093598524,0.109
15,102,female,non-maori,0.155,0.100365119,0.109,0.155,0.100365119,0.109
16,102,female,non-maori,0.155,0.107115628,0.109,0.155,0.107115628,0.109
17,102,female,non-maori,0.155,0.1138533,0.109,0.155,0.1138533,0.109
18,102,female,non-maori,0,0,0,0,0,0
19,102,female,non-maori,0,0,0,0,0,0
20,102,female,non-maori,0,0,0,0,0,0
0,102,female,maori,0,0,0,0,0,0
1,102,female,maori,0.138,0.017629879,0.154,0.138,0.017629879,0.154
2,102,female,maori,0.138,0.023895368,0.154,0.138,0.023895368,0.154
3,102,female,maori,0.138,0.030201946,0.154,0.138,0.030201946,0.154
4,102,female,maori,0.138,0.03655522,0.154,0.138,0.03655522,0.154
5,102,female,maori,0.138,0.042955023,0.154,0.138,0.042955023,0.154
6,102,female,maori,0.155,0.049395977,0.109,0.155,0.049395977,0.109
7,102,female,maori,0.155,0.055868873,0.109,0.155,0.055868873,0.109
8,102,female,maori,0.155,0.062362502,0.109,0.155,0.062362502,0.109
9,102,female,maori,0.155,0.068865548,0.109,0.155,0.068865548,0.109
10,102,female,maori,0.155,0.075368134,0.109,0.155,0.075368134,0.109
11,102,female,maori,0.155,0.081862821,0.109,0.155,0.081862821,0.109
12,102,female,maori,0.155,0.088344971,0.109,0.155,0.088344971,0.109
13,102,female,maori,0.155,0.094812569,0.109,0.155,0.094812569,0.109
14,102,female,maori,0.155,0.101265687,0.109,0.155,0.101265687,0.109
15,102,female,maori,0.155,0.107705798,0.109,0.155,0.107705798,0.109
16,102,female,maori,0.155,0.114135105,0.109,0.155,0.114135105,0.109
17,102,female,maori,0.155,0.101265687,0.109,0.155,0.101265687,0.109
18,102,female,maori,0.155,0.101265687,0.109,0.155,0.101265687,0.109
19,102,female,maori,0.155,0.107705798,0.109,0.155,0.107705798,0.109
20,102,female,maori,0.155,0.114135105,0.109,0.155,0.114135105,0.109
0,107,male,non-maori,0,0,0,0,0,0
1,107,male,non-maori,0,0,0,0,0,0
2,107,male,non-maori,0,0,0,0,0,0
3,107,male,non-maori,0,0,0,0,0,0
4,107,male,non-maori,0.138,0.012657206,0.154,0.138,0.012657206,0.154
5,107,male,non-maori,0.138,0.014664973,0.154,0.138,0.014664973,0.154
6,107,male,non-maori,0.138,0.016692285,0.154,0.138,0.016692285,0.154
7,107,male,non-maori,0.138,0.018738991,0.154,0.138,0.018738991,0.154
8,107,male,non-maori,0.138,0.020804204,0.154,0.138,0.020804204,0.154
9,107,male,non-maori,0.155,0.022886391,0.109,0.155,0.022886391,0.109
10,107,male,non-maori,0.155,0.024983493,0.109,0.155,0.024983493,0.109
11,107,male,non-maori,0.155,0.027093071,0.109,0.155,0.027093071,0.109
12,107,male,non-maori,0.155,0.02921246,0.109,0.155,0.02921246,0.109
13,107,male,non-maori,0.155,0.031338923,0.109,0.155,0.031338923,0.109
14,107,male,non-maori,0.155,0.033469791,0.109,0.155,0.033469791,0.109
15,107,male,non-maori,0.155,0.035602594,0.109,0.155,0.035602594,0.109
16,107,male,non-maori,0.155,0.037735146,0.109,0.155,0.037735146,0.109
17,107,male,non-maori,0.155,0.039865618,0.109,0.155,0.039865618,0.109
18,107,male,non-maori,0.155,0.041992565,0.109,0.155,0.041992565,0.109
19,107,male,non-maori,0.155,0.044114936,0.109,0.155,0.044114936,0.109
20,107,male,non-maori,0.155,0.044114936,0.109,0.155,0.044114936,0.109
0,107,male,maori,0,0,0,0,0,0
1,107,male,maori,0,0,0,0,0,0
2,107,male,maori,0,0,0,0,0,0
3,107,male,maori,0.138,0.019707788,0.154,0.138,0.019707788,0.154
4,107,male,maori,0.138,0.020902962,0.154,0.138,0.020902962,0.154
5,107,male,maori,0.138,0.02210758,0.154,0.138,0.02210758,0.154
6,107,male,maori,0.138,0.023321433,0.154,0.138,0.023321433,0.154
7,107,male,maori,0.138,0.024544032,0.154,0.138,0.024544032,0.154
8,107,male,maori,0.155,0.025774635,0.109,0.155,0.025774635,0.109
9,107,male,maori,0.155,0.027012286,0.109,0.155,0.027012286,0.109
10,107,male,maori,0.155,0.028255864,0.109,0.155,0.028255864,0.109
11,107,male,maori,0.155,0.029504135,0.109,0.155,0.029504135,0.109
12,107,male,maori,0.155,0.030755815,0.109,0.155,0.030755815,0.109
13,107,male,maori,0.155,0.03200962,0.109,0.155,0.03200962,0.109
14,107,male,maori,0.155,0.033264318,0.109,0.155,0.033264318,0.109
15,107,male,maori,0.155,0.034518776,0.109,0.155,0.034518776,0.109
16,107,male,maori,0.155,0.035771992,0.109,0.155,0.035771992,0.109
17,107,male,maori,0.155,0.037023125,0.109,0.155,0.037023125,0.109
18,107,male,maori,0.155,0.038271502,0.109,0.155,0.038271502,0.109
19,107,male,maori,0,0,0,0,0,0
20,107,male,maori,0,0,0,0,0,0
0,107,female,non-maori,0,0,0,0,0,0
1,107,female,non-maori,0,0,0,0,0,0
2,107,female,non-maori,0.138,0.012717467,0.154,0.138,0.012717467,0.154
3,107,female,non-maori,0.138,0.019217543,0.154,0.138,0.019217543,0.154
4,107,female,non-maori,0.138,0.025781239,0.154,0.138,0.025781239,0.154
5,107,female,non-maori,0.138,0.032415183,0.154,0.138,0.032415183,0.154
6,107,female,non-maori,0.138,0.039117096,0.154,0.138,0.039117096,0.154
7,107,female,non-maori,0.155,0.045877137,0.109,0.155,0.045877137,0.109
8,107,female,non-maori,0.155,0.052680389,0.109,0.155,0.052680389,0.109
9,107,female,non-maori,0.155,0.059509849,0.109,0.155,0.059509849,0.109
10,107,female,non-maori,0.155,0.06634925,0.109,0.155,0.06634925,0.109
11,107,female,non-maori,0.155,0.073185189,0.109,0.155,0.073185189,0.109
12,107,female,non-maori,0.155,0.080008263,0.109,0.155,0.080008263,0.109
13,107,female,non-maori,0.155,0.086813246,0.109,0.155,0.086813246,0.109
14,107,female,non-maori,0.155,0.093598524,0.109,0.155,0.093598524,0.109
15,107,female,non-maori,0.155,0.100365119,0.109,0.155,0.100365119,0.109
16,107,female,non-maori,0.155,0.107115628,0.109,0.155,0.107115628,0.109
17,107,female,non-maori,0.155,0.1138533,0.109,0.155,0.1138533,0.109
18,107,female,non-maori,0,0,0,0,0,0
19,107,female,non-maori,0,0,0,0,0,0
20,107,female,non-maori,0,0,0,0,0,0
0,107,female,maori,0,0,0,0,0,0
1,107,female,maori,0.138,0.017629879,0.154,0.138,0.017629879,0.154
2,107,female,maori,0.138,0.023895368,0.154,0.138,0.023895368,0.154
3,107,female,maori,0.138,0.030201946,0.154,0.138,0.030201946,0.154
4,107,female,maori,0.138,0.03655522,0.154,0.138,0.03655522,0.154
5,107,female,maori,0.138,0.042955023,0.154,0.138,0.042955023,0.154
6,107,female,maori,0.155,0.049395977,0.109,0.155,0.049395977,0.109
7,107,female,maori,0.155,0.055868873,0.109,0.155,0.055868873,0.109
8,107,female,maori,0.155,0.062362502,0.109,0.155,0.062362502,0.109
9,107,female,maori,0.155,0.068865548,0.109,0.155,0.068865548,0.109
10,107,female,maori,0.155,0.075368134,0.109,0.155,0.075368134,0.109
11,107,female,maori,0.155,0.081862821,0.109,0.155,0.081862821,0.109
12,107,female,maori,0.155,0.088344971,0.109,0.155,0.088344971,0.109
13,107,female,maori,0.155,0.094812569,0.109,0.155,0.094812569,0.109
14,107,female,maori,0.155,0.101265687,0.109,0.155,0.101265687,0.109
15,107,female,maori,0.155,0.107705798,0.109,0.155,0.107705798,0.109
16,107,female,maori,0.155,0.114135105,0.109,0.155,0.114135105,0.109
17,107,female,maori,0.155,0.101265687,0.109,0.155,0.101265687,0.109
18,107,female,maori,0.155,0.101265687,0.109,0.155,0.101265687,0.109
19,107,female,maori,0.155,0.107705798,0.109,0.155,0.107705798,0.109
20,107,female,maori,0.155,0.114135105,0.109,0.155,0.114135105,0.109
